user_id,is_developer,num_commits,num_issues_created,num_comments,in_sentiment,in_politeness,in_arousal,in_dominance,in_valence,in_anger,in_love,in_joy,in_sadness
3937490,True,9,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1478936,False,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5436213,False,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97146,False,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37372575,False,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11562518,False,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88388,True,3,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10679494,False,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11139718,False,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448824,True,8,5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908845,False,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186921,True,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2235126,False,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16249,False,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7252497,False,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6111942,False,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11386978,False,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85330,True,15,9,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205381,False,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85332,True,21,14,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82528,True,11,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2664250,False,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4753524,False,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1814565,False,0,4,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398779,False,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4941946,False,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8529763,False,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37802497,False,0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205745,False,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905415,False,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853075,False,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8389738,False,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022852,False,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148404,True,1,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265037,True,3,3,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30769493,False,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53030,True,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3575258,False,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19199,True,5,4,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12027142,False,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12429344,False,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10700628,False,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931112,False,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196660,False,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196661,False,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2338639,False,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333586,False,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463101,False,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3210630,False,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634631,False,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1913954,False,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4121207,False,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3776603,False,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235314,False,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4448051,True,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559728,False,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2690,True,7,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33768526,False,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70346,True,2,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948471,False,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71291,False,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342475,False,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3834259,False,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9528168,False,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332180,False,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1941402,False,0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63270,True,2,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471434,False,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179531,False,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33870964,False,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3592372,False,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10465558,True,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944329,False,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4013732,False,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042465,False,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68902,False,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32892958,True,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496574,False,0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6933869,False,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1764617,False,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1589824,True,4,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178260,False,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925164,True,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246082,False,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
